2000,Sheffield,Yorkshire and the Humber,A6178,19717.8,2212265.0
2001,Leeds,Yorkshire and the Humber,A61,22873.833333333332,3506453.611111111
2003,North Yorkshire,Yorkshire and the Humber,A1039,6320.5,7037747.5
2004,Calderdale,Yorkshire and the Humber,A6107,12022.0,0.0
2005,Sheffield,Yorkshire and the Humber,A6178,19855.8,2291835.0
2007,North Lincolnshire,Yorkshire and the Humber,A1084,4987.0,0.0
2008,Doncaster,Yorkshire and the Humber,A18,17133.166666666668,2651420.8333333335
2009,East Riding of Yorkshire,Yorkshire and the Humber,A1041,7308.0,1395212.5
2010,Rotherham,Yorkshire and the Humber,A57,21698.285714285714,3806428.5714285714
2010,Sheffield,Yorkshire and the Humber,A625,10569.666666666666,10046990.0
2012,Kirklees,Yorkshire and the Humber,M62,106293.0,70856050.83333333
2012,Bradford,Yorkshire and the Humber,A58,15236.0,0.0
2012,Sheffield,Yorkshire and the Humber,A6101,13162.666666666666,3010641.6666666665
2013,Rotherham,Yorkshire and the Humber,A633,15672.57142857143,4620117.857142857
2014,Barnsley,Yorkshire and the Humber,A61,18190.333333333332,2285289.3333333335
2015,East Riding of Yorkshire,Yorkshire and the Humber,A645,6192.5,3028040.0
2016,Leeds,Yorkshire and the Humber,A659,12459.555555555555,4024490.0
2016,North Yorkshire,Yorkshire and the Humber,A659,7695.333333333333,1574488.3333333333
2016,York,Yorkshire and the Humber,A64,36275.083333333336,11835033.75
2001,Wolverhampton,West Midlands,A4124,9252.0,3376980.0
2002,Dudley,West Midlands,A456,30705.0,11207325.0
2002,Warwickshire,West Midlands,M69,37233.666666666664,43094455.0
2003,Worcestershire,West Midlands,A4023,24696.666666666668,3737965.0
2004,Dudley,West Midlands,A4102,6878.0,0.0
2006,Warwickshire,West Midlands,A422,6628.75,2714915.625
2006,Staffordshire,West Midlands,A4091,11753.0,1223480.0
2007,Sandwell,West Midlands,A4182,15425.0,0.0
2007,Warwickshire,West Midlands,A4189,9089.0,8311141.25
2008,Solihull,West Midlands,A34,31380.25,5467517.5
2008,Walsall,West Midlands,A5,25221.0,0.0
2009,Wolverhampton,West Midlands,A4126,5617.0,0.0
2010,Worcestershire,West Midlands,M50,29570.5,38497462.5
2011,Staffordshire,West Midlands,A449,20294.25,8945663.333333334
2011,Staffordshire,West Midlands,A453,17416.666666666668,2133668.3333333335
2011,Dudley,West Midlands,A4099,12788.0,2333810.0
2012,Birmingham,West Midlands,A4540,34281.23529411765,0.0
2012,Birmingham,West Midlands,A38M,68284.75,0.0
2014,Shropshire,West Midlands,A5191,10714.0,3910610.0
2016,Coventry,West Midlands,A46,53995.0,0.0
2016,Walsall,West Midlands,A4031,9585.0,0.0
2001,"Rhondda, Cynon, Taff",Wales,A4233,9955.42857142857,4499459.285714285
2003,Neath Port Talbot,Wales,A4067,14445.0,7726563.333333333
2004,The Vale of Glamorgan,Wales,A48,13799.0,16443706.25
2004,"Rhondda, Cynon, Taff",Wales,A4222,7784.0,1927747.5
2005,Monmouthshire,Wales,A4042,12640.0,32295200.0
2006,Pembrokeshire,Wales,A4139,9289.8,2277819.0
2006,Pembrokeshire,Wales,A4219,628.0,229220.0
2007,Swansea,Wales,M4,70875.4,26872395.0
2007,"Rhondda, Cynon, Taff",Wales,A4223,13172.0,0.0
2007,The Vale of Glamorgan,Wales,A4232,38795.0,0.0
2008,"Rhondda, Cynon, Taff",Wales,A4059,15344.75,7745300.0
2010,Powys,Wales,A44,2699.8333333333335,4066404.1666666665
2010,Carmarthenshire,Wales,A4138,15585.0,7486880.0
2012,Conwy,Wales,A55,30129.363636363636,20048355.0
2012,Flintshire,Wales,A55,33605.88888888889,23134795.0
2012,Wrexham,Wales,A525,8505.0,2916877.222222222
2012,Neath Port Talbot,Wales,A4109,6048.0,8719241.666666666
2013,Conwy,Wales,A548,5223.111111111111,3127360.5555555555
2013,Flintshire,Wales,A5151,5913.0,4382920.0
2013,Isle of Anglesey,Wales,A5,6238.7692307692305,1632532.6923076923
2014,"Rhondda, Cynon, Taff",Wales,A468,39577.0,14445605.0
2015,Monmouthshire,Wales,A465,15505.857142857143,7718602.857142857
2015,Carmarthenshire,Wales,A48,25437.25,40768218.75
2015,Conwy,Wales,A546,10907.75,2492950.0
2016,Powys,Wales,A4081,2494.3333333333335,1394300.0
2016,Bridgend,Wales,A4107,1131.0,412815.0
